id,AspectTerms,A_start,A_end,OpinionTerms,O_start,O_end,Categories,Polarities
2661,,,,便宜,22,24,价格,正面
2661,,,,实惠,24,26,价格,正面
2661,,,,量大,19,21,其他,正面
2662,,,,挺好用的,2,6,整体,正面
2662,,,,挺实惠,7,10,价格,正面
2663,,,,容易推开,0,4,使用体验,正面
2663,,,,特别自然,8,12,使用体验,正面
2664,保湿度,0,3,很好,3,5,功效,正面
2664,防晒效果,6,10,不清楚,10,13,功效,中性
2665,,,,很好推开,0,4,使用体验,正面
2665,颜色,5,7,正合适,8,11,功效,正面
2665,,,,很方便,21,24,使用体验,正面
2666,,,,正品,1,3,真伪,正面
2666,吸收,4,6,特别好,7,10,使用体验,正面
2666,保湿效果,17,21,很好,21,23,功效,正面
2666,,,,不油腻,13,16,使用体验,正面
2667,补水效果,0,4,特别好,4,7,功效,正面
2667,精华液,8,11,很多,12,14,成分,正面
2668,物流,16,18,超快,18,20,物流,正面
2668,,,,挺好用的,0,4,整体,正面
2669,,,,好用,0,2,整体,正面
2670,,,,还可以,0,3,整体,中性
2671,,,,不错,0,2,整体,正面
2671,,,,很满意,3,6,整体,正面
2671,,,,喜欢,9,11,整体,正面
2672,,,,还行吧,5,8,整体,正面
2673,,,,香香的,11,14,气味,正面
2673,,,,挺好闻的,14,18,气味,正面
2674,快递,0,2,没话说,2,5,物流,正面
2674,,,,非常好,6,9,整体,正面
2674,补水效果,18,22,非常好,6,9,功效,正面
2674,,,,超合算,35,38,价格,正面
2675,价格,9,11,还算实惠,11,15,价格,正面
2675,,,,还行,4,6,整体,正面
2675,,,,不错,6,8,整体,正面
2676,,,,很好用,7,10,整体,正面
2677,,,,不错,8,10,整体,正面
2677,瓶盖设计,13,17,好巨大,17,20,包装,负面
2678,,,,不知道真假,2,7,真伪,中性
2678,酒精的味道,27,32,比较重,32,35,气味,负面
2679,,,,划算,0,2,价格,正面
2679,,,,挺好用的,4,8,整体,正面
2680,保湿效果,5,9,不错,9,11,功效,正面
2681,补水,7,9,不错,14,16,功效,正面
2681,保湿,9,11,不错,14,16,功效,正面
2682,,,,超级补水,5,9,功效,正面
2682,,,,好用,2,4,整体,正面
2682,,,,滑滑的,27,30,使用体验,正面
2683,,,,还不错,0,3,整体,正面
2684,,,,好评,0,2,整体,正面
2684,物流,3,5,给力,5,7,物流,正面
2685,味道,0,2,可以的,2,5,气味,正面
2685,,,,不错,9,11,整体,正面
2686,浮粉,10,12,比较厉害,12,16,使用体验,负面
2687,,,,还可以,0,3,整体,正面
2688,,,,好评,8,10,整体,正面
2689,活动,0,2,很实惠,4,7,价格,正面
2689,,,,不错,8,10,整体,正面
2689,,,,很方便,11,14,整体,正面
2690,物流,6,8,快,8,9,物流,正面
2691,,,,正品,5,7,真伪,正面
2691,活动价,8,11,很实惠,11,14,价格,正面
2692,,,,很好,3,5,整体,正面
2693,,,,很温和,3,6,使用体验,正面
2693,清理力,7,10,强,11,12,功效,正面
2694,,,,一般,7,9,整体,中性
2694,,,,不保湿,19,22,功效,负面
2695,,,,超值的,8,11,价格,正面
2695,,,,挺上色,14,17,功效,正面
2695,,,,喜欢,18,20,整体,正面
2696,,,,喜欢,2,4,整体,正面
2697,,,,好评,32,34,整体,正面
2697,,,,卡粉,25,27,使用体验,负面
2698,,,,很好用,6,9,整体,正面
2699,,,,不卡粉,6,9,使用体验,正面
2699,,,,有提亮的效果,9,15,功效,正面
2700,卸妆,2,4,很好,0,2,功效,正面
2701,包装,17,19,嫌弃,14,16,包装,负面
2702,,,,很适合,15,18,整体,正面
2703,,,,会紧缩,5,8,使用体验,负面
2703,,,,正不正品,9,13,真伪,中性
2703,,,,渣货,21,23,整体,负面
2704,,,,不油,27,29,使用体验,正面
2704,,,,很清爽,30,33,使用体验,正面
2704,,,,很好用,21,24,整体,正面
2705,,,,很好用,4,7,整体,正面
2706,,,,很好用,0,3,整体,正面
2707,性价比,0,3,高,3,4,价格,正面
2707,,,,不错,14,16,整体,正面
2708,物流,10,12,快,12,13,物流,正面
2709,精华液,5,8,挺多多的,8,12,成分,正面
2710,,,,还行吧,2,5,整体,正面
2710,,,,老搓泥,17,20,使用体验,负面
2710,,,,不适合,8,11,使用体验,负面
2711,,,,很好,0,2,整体,正面
2712,,,,很好,2,4,整体,正面
2712,,,,喜欢,5,7,整体,正面
2713,,,,很保水,19,22,功效,正面
2713,,,,补湿,22,24,功效,正面
2714,,,,非常差,20,23,整体,负面
2714,,,,卸不干净,24,28,功效,负面
2714,,,,差,18,19,整体,负面
2715,,,,假的,0,2,真伪,负面
2715,,,,过敏,7,9,使用体验,负面
2715,商家态度,10,14,极差,14,16,服务,负面
2716,,,,挺不错的,5,9,整体,正面
2717,,,,便宜,14,16,价格,正面
2718,,,,还可以,6,9,整体,正面
2718,,,,不错的,10,13,整体,正面
2719,,,,好用,6,8,整体,正面
2720,,,,喜欢,5,7,整体,正面
2720,,,,好用,10,12,整体,正面
2720,,,,实惠,12,14,价格,正面
2721,,,,不错,3,5,整体,正面
2722,外表,12,14,可以,14,16,包装,正面
2723,,,,好用,12,14,整体,正面
2724,,,,很好用,10,13,整体,正面
2725,保湿效果,6,10,很好,10,12,功效,正面
2725,,,,物美价廉,13,17,价格,正面
2725,快递小哥送货速度,18,26,快,26,27,物流,正面
2725,态度,28,30,很好,10,12,物流,正面
2726,,,,真心不错,0,4,整体,正面
2727,,,,挺好,0,2,整体,正面
2728,,,,很补水,33,36,功效,正面
2729,,,,还可以,0,3,整体,正面
2729,,,,有点发干,7,11,使用体验,负面
2730,,,,喜欢,12,14,整体,正面
2730,,,,很好用,23,26,整体,正面
2731,,,,很不错,10,13,整体,正面
2732,,,,不会差,18,21,整体,正面
2732,,,,很实惠,5,8,价格,正面
2733,,,,是正品,2,5,真伪,正面
2733,,,,好用,5,7,整体,正面
2734,物流,0,2,很快,2,4,物流,正面
2734,外包装,7,10,,,,包装,负面
2734,小包装,22,25,完好,25,27,包装,正面
2734,,,,一般,34,36,整体,中性
2734,,,,不是太完美,37,42,整体,负面
2735,活动,1,3,挺便宜,8,11,价格,正面
2735,补水效果,19,23,很好,23,25,功效,正面
2736,,,,超级补水,6,10,功效,正面
2737,,,,挺好的,6,9,整体,正面
2738,,,,挺滋润的,6,10,使用体验,正面
2738,,,,香香的,11,14,气味,正面
2739,效果,12,14,很好,14,16,功效,正面
2739,客服,17,19,真的忙,19,22,服务,负面
2740,补水,5,7,够用了,7,10,功效,正面
2740,,,,很水,2,4,使用体验,正面
2740,,,,物美价廉,14,18,价格,正面
2740,,,,不错,19,21,整体,正面
2741,,,,很水润,0,3,使用体验,正面
2741,,,,不错,6,8,整体,正面
2741,,,,服帖,3,5,使用体验,正面
2742,,,,还可以,0,3,整体,正面
2743,包装,0,2,太次,2,4,包装,负面
2743,,,,漏水,12,14,包装,负面
2743,,,,破了,10,12,包装,负面
2744,,,,喜欢,0,2,整体,正面
2745,,,,还可以,5,8,整体,正面
2746,,,,很好,4,6,整体,正面
2747,,,,很好用,0,3,整体,正面
2747,,,,很舒服,7,10,使用体验,正面
2748,,,,还好,2,4,整体,正面
2749,,,,很好用,2,5,整体,正面
2749,,,,很清爽,12,15,使用体验,正面
2750,,,,非常好,0,3,整体,正面
2751,,,,很舒服,6,9,使用体验,正面
2751,,,,很薄,10,12,使用体验,正面
2752,物流,0,2,很快,2,4,物流,正面
2752,包装,5,7,完好,7,9,包装,正面
2752,,,,美美的,12,15,整体,正面
2753,,,,挺好的,0,3,整体,正面
2753,,,,不油腻,7,10,使用体验,正面
2753,,,,挺适合,19,22,整体,正面
2754,,,,还可以,2,5,整体,正面
2755,,,,提亮肤色,8,12,功效,正面
2755,,,,很好,15,17,整体,正面
2755,,,,一直在用,18,22,整体,正面
2756,物流,0,2,很快,2,4,物流,正面
2756,包装,5,7,很严实,7,10,包装,正面
2756,活动,16,18,,,,价格,正面
2756,,,,很划算,24,27,价格,正面
2756,包装,5,7,没有损坏,11,15,包装,正面
2757,,,,有点白,11,14,功效,中性
2757,控油情况,25,29,还行,29,31,功效,正面
2758,物流,0,2,快,2,3,物流,正面
2758,,,,很清爽,13,16,使用体验,正面
2758,,,,不油腻,18,21,使用体验,正面
2759,,,,挺好,13,15,整体,正面
2759,,,,一直用,8,11,整体,正面
2760,,,,比较好涂开,1,6,使用体验,正面
2760,,,,不会很干,8,12,使用体验,正面
2761,,,,不错,2,4,整体,正面
2762,,,,一如既往的好,0,6,整体,正面
2763,补水效果,0,4,挺好的,4,7,功效,正面
2764,补水效果,3,7,好,7,8,功效,正面
2764,,,,不错,0,2,整体,正面
2764,,,,便宜,13,15,价格,正面
2765,,,,好评,0,2,整体,正面
2766,,,,还不错,3,6,整体,正面
2766,快递,23,25,神速,25,27,物流,正面
2767,包装,9,11,非常好,12,15,包装,正面
2767,运货速度,17,21,非常快,22,25,物流,正面
2767,,,,很喜欢,4,7,整体,正面
2767,,,,非常满意,25,29,整体,正面
2768,,,,不错,0,2,整体,正面
2768,补水效果,3,7,很好,7,9,功效,正面
2768,,,,好用,13,15,整体,正面
2768,,,,实惠,10,12,价格,正面
2769,盒子,4,6,都没有,6,9,包装,负面
2770,,,,可以,0,2,整体,正面
2770,,,,不错,3,5,整体,正面
2770,,,,物美价廉,6,10,价格,正面
2771,,,,还不错,8,11,整体,正面
2772,,,,洗不净,8,11,使用体验,负面
2773,质量,0,2,不怎么样,2,6,其他,负面
2773,泡沫,15,17,没什么,12,15,使用体验,负面
2773,,,,洗不净,20,23,使用体验,负面
2773,,,,很不开森,27,31,整体,负面
2773,,,,最垃圾,39,42,整体,负面
2774,快递速度,12,16,真不是盖的,16,21,物流,正面
2775,,,,挺好,0,2,整体,正面
2776,,,,能修复皮肤,28,33,功效,正面
2776,,,,很舒服,24,27,使用体验,中性
2777,味道,0,2,非常好闻,2,6,气味,正面
2777,,,,特别服帖,11,15,使用体验,正面
2777,,,,自然,15,17,功效,正面
2777,,,,不错,20,22,整体,正面
2777,价格,25,27,很合理,28,31,价格,正面
2778,,,,挺好的,22,25,整体,正面
2778,,,,挺流的,31,34,整体,正面
2779,,,,划算,5,7,价格,正面
2780,,,,很好用,9,12,整体,正面
2781,,,,很好,2,4,整体,正面
2781,,,,细腻,4,6,使用体验,正面
2781,,,,不脱妆,7,10,使用体验,正面
2782,,,,不错,3,5,整体,正面
2783,,,,很划算,0,3,价格,正面
2783,,,,不错,26,28,整体,正面
2784,,,,不好用,3,6,整体,负面
2785,,,,不错,2,4,整体,正面
2785,,,,好,10,11,整体,正面
2786,,,,挺好,12,14,整体,正面
2787,包装,6,8,太差了,9,12,包装,负面
2787,,,,还可以,0,3,整体,正面
2788,物流,10,12,很快,12,14,物流,正面
2788,,,,很好用,17,20,整体,正面
2789,,,,不错,12,14,整体,正面
2790,,,,很不错,9,12,整体,正面
2791,,,,很喜欢,0,3,整体,正面
2791,,,,很好用,11,14,整体,正面
2792,,,,正品,1,3,真伪,正面
2792,,,,挺好,5,7,整体,正面
2793,,,,有淡斑效果,2,7,功效,正面
2793,美白,9,11,尚不明显,11,15,功效,中性
2794,,,,好干净,8,11,使用体验,正面
2795,清洗的效果,2,7,不是很好,7,11,功效,正面
2796,,,,还行,2,4,整体,正面
2797,送货,14,16,快,17,18,物流,正面
2797,,,,挺好用的,19,23,整体,正面
2797,,,,挺合适的,24,28,整体,正面
2798,,,,最好用,8,11,整体,正面
2798,,,,超喜欢,33,36,整体,正面
2799,,,,还可以,0,3,整体,正面
2799,隔离效果,8,12,,,,功效,中性
2800,物流,10,12,特别快,13,16,物流,正面
2800,,,,挺好的,6,9,整体,正面
2801,,,,物美价廉,7,11,价格,正面
2801,效果,13,15,不错,15,17,功效,正面
2801,效果,13,15,挺好的,17,20,功效,正面
2801,配送,22,24,很快,24,26,物流,正面
2802,,,,挺好,6,8,整体,正面
2802,服务,15,17,满意,18,20,服务,正面
2802,,,,满意,18,20,整体,正面
2803,物流,0,2,很快,2,4,物流,正面
2803,,,,绝对正品,5,9,真伪,正面
2803,,,,很不错,17,20,整体,正面
2804,,,,很好用,5,8,整体,正面
2805,,,,就是好,6,9,整体,正面
2805,保湿效果,10,14,非常好,14,17,功效,正面
2805,,,,滋润,22,24,使用体验,正面
2805,,,,很光滑,27,30,使用体验,正面
2805,,,,好评,31,33,整体,正面
2806,,,,还好吧,0,3,整体,正面
2806,,,,挺不错的,8,12,整体,正面
2806,,,,好用,12,14,整体,正面
2807,性价比,0,3,很高,3,5,价格,正面
2807,,,,很好用,6,9,整体,正面
2807,价格,27,29,超级优惠,29,33,价格,正面
2807,,,,很满意,34,37,整体,正面
2808,,,,还不错,6,9,整体,正面
2809,,,,很不错,6,9,整体,正面
2810,效果,20,22,很好,22,24,功效,正面
2810,,,,正品,1,3,真伪,正面
2811,,,,特别薄,2,5,使用体验,正面
2811,,,,很服帖,5,8,使用体验,正面
2811,精华,8,10,很多,10,12,成分,正面
2811,,,,很保湿,14,17,功效,正面
2811,,,,很不错,17,20,整体,正面
2812,,,,平价,27,29,价格,正面
2812,,,,好用,29,31,整体,正面
2813,,,,还不错,8,11,整体,正面
2813,,,,很喜欢,12,15,整体,正面
2814,,,,很好,6,8,整体,正面
2815,送货,13,15,快,15,16,物流,正面
2816,,,,好评,6,8,整体,正面
2817,,,,比较划算,0,4,价格,正面
2818,,,,挺好用,7,10,整体,正面
2818,味道,11,13,不错,14,16,气味,正面
2819,补水效果,0,4,非常好,4,7,功效,正面
2819,精华液,8,11,特别多,12,15,成分,正面
2819,,,,好评,16,18,整体,正面
2820,,,,挺好用的,2,6,整体,正面
2821,,,,不错,5,7,整体,正面
2822,,,,满意,6,8,整体,正面
2823,味道,0,2,可以,2,4,气味,正面
2824,,,,湿润,6,8,使用体验,正面
2824,,,,好用,9,11,整体,正面
2824,,,,很喜欢,14,17,整体,正面
2825,,,,挺好用,16,19,整体,正面
2825,,,,超赞,21,23,整体,正面
2826,肤色,0,2,自然,2,4,功效,正面
2826,,,,提亮肤色,5,9,功效,正面
2826,,,,很细腻,10,13,使用体验,正面
2827,,,,服帖,0,2,使用体验,正面
2828,,,,是不是正品,19,24,真伪,中性
2829,遮瑕效果,4,8,好,8,9,功效,正面
2829,价格,10,12,实惠,12,14,价格,正面
2829,,,,物有所值,15,19,整体,正面
2829,,,,开心,20,22,整体,正面
2829,,,,棒棒哒,23,26,整体,正面
2830,,,,喜欢,0,2,整体,正面
2830,,,,很舒服,3,6,使用体验,正面
2831,快递,0,2,迅速,2,4,物流,正面
2831,服务态度,5,9,好,9,10,物流,正面
2831,效果,13,15,非常棒,15,18,功效,正面
2832,上妆效果,0,4,还可以,5,8,功效,正面
2832,,,,有点黑,23,26,功效,负面
2833,,,,很好用,5,8,整体,正面
2833,,,,真的好用,19,23,整体,正面
2834,,,,非常好用,17,21,整体,正面
2835,,,,很好用,0,3,整体,正面
2836,,,,很好用,5,8,整体,正面
2837,,,,正品,5,7,真伪,正面
2837,,,,挺好的,0,3,整体,正面
2838,吸收情况,0,4,可以,5,7,使用体验,正面
2839,价格,0,2,便宜,2,4,价格,正面
2839,,,,好使,6,8,整体,正面
2840,,,,挺好,7,9,整体,正面
2841,补水,8,10,挺好,10,12,功效,正面
2841,,,,又白又亮,18,22,功效,正面
2842,,,,超神速,0,3,物流,正面
2843,,,,优惠,0,2,价格,正面
2843,,,,好评,3,5,整体,正面
2844,速度,31,33,给个好评,36,40,物流,正面
2845,,,,滑滑的,8,11,使用体验,正面
2846,,,,便宜一点,9,13,价格,正面
2847,,,,超级喜欢,4,8,整体,正面
2847,,,,很服帖,12,15,使用体验,正面
2847,物流,18,20,特别给力,21,25,物流,正面
2847,,,,满意,26,28,整体,正面
2848,,,,非常舒服,17,21,使用体验,正面
2849,,,,还不错,5,8,整体,正面
2850,,,,还可以,26,29,整体,正面
2851,物流,0,2,挺快的,2,5,物流,正面
2851,赠品,24,26,,,,价格,正面
2851,,,,挺好的,38,41,整体,正面
2852,客服,8,10,,,,服务,正面
2853,,,,还可以,0,3,整体,正面
2853,性价比,7,10,比较高,10,13,其他,正面
2854,,,,非常好用,0,4,整体,正面
2855,,,,很好用,9,12,整体,正面
2855,,,,细腻,13,15,使用体验,正面
2855,,,,遮红血丝,16,20,功效,正面
2856,,,,正品,0,2,真伪,正面
2856,,,,划算,6,8,价格,正面
2857,,,,很好,0,2,整体,正面
2858,,,,补补水,24,27,功效,正面
2858,,,,好用,10,12,整体,正面
2858,物流,30,32,快,33,34,物流,正面
2859,,,,非常棒,0,3,整体,正面
2859,,,,量比大,4,7,其他,正面
2860,,,,很喜欢,15,18,整体,正面
2860,,,,很滋润,5,8,使用体验,正面
2860,,,,容易抹开,0,4,使用体验,正面
2861,,,,很不错,0,3,整体,正面
2862,快递,5,7,很快,7,9,物流,正面
2862,,,,很好,2,4,整体,正面
2863,,,,不错,0,2,整体,正面
2864,,,,很好,14,16,功效,正面
2864,,,,自然,19,21,功效,正面
2865,,,,挺好的,2,5,整体,正面
2866,,,,挺舒服的,0,4,整体,正面
2866,清洁能力,5,9,强,9,10,功效,正面
2866,,,,方便,17,19,使用体验,正面
2867,,,,很不错,3,6,整体,正面
2867,活动,7,9,很划算,14,17,价格,正面
2868,,,,是正品,0,3,真伪,正面
2868,包装,4,6,很好,7,9,包装,正面
2868,,,,很划算,10,13,价格,正面
2868,,,,很满意,21,24,整体,正面
2869,,,,不错,0,2,整体,正面
2869,,,,细腻,3,5,使用体验,正面
2869,,,,自然,5,7,使用体验,正面
2870,,,,有点小,0,3,尺寸,负面
2870,,,,很好用,6,9,整体,正面
2870,,,,nice,17,21,整体,正面
2871,,,,很好用,5,8,整体,正面
2871,,,,不会紧绷,15,19,使用体验,正面
2871,,,,很舒服,20,23,使用体验,正面
2871,,,,很值,30,32,价格,正面
2872,,,,很清爽,4,7,使用体验,正面
2872,,,,不错,1,3,整体,正面
2873,,,,物美价廉,5,9,价格,正面
2873,,,,挺好用的,0,4,整体,正面
2874,效果,7,9,不错的,9,12,功效,正面
2875,活动,0,2,不错,7,9,价格,正面
2876,,,,挺好用的,2,6,整体,正面
2876,,,,非常满意,7,11,整体,正面
2877,价格,0,2,很好,2,4,价格,正面
2877,,,,很棒了,19,22,整体,正面
2878,,,,挺好的,7,10,整体,正面
2879,味道,5,7,很好闻,7,10,气味,正面
2879,,,,光滑,15,17,使用体验,正面
2879,,,,细腻,17,19,使用体验,正面
2880,,,,不遮眼睛,5,9,使用体验,正面
2880,,,,挺好用的,0,4,整体,正面
2881,,,,不错的,16,19,整体,正面
2882,,,,超快,11,13,物流,正面
2882,,,,不错,18,20,整体,正面
2882,,,,5星好评,21,25,整体,正面
2883,物流,4,6,太给力,7,10,物流,正面
2884,香味,14,16,淡淡的,11,14,气味,正面
2884,,,,白的自然,19,23,功效,正面
2884,,,,超喜欢,24,27,整体,正面
2885,卸妆效果,7,11,很好,11,13,功效,正面
2885,,,,不油,14,16,使用体验,正面
2885,,,,比较清爽,19,23,使用体验,正面
2885,,,,喜欢,28,30,整体,正面
2885,,,,不粘,16,18,使用体验,正面
2886,快递速度,0,4,快,4,5,物流,正面
2886,包装,6,8,好,8,9,包装,正面
2886,,,,挺好,10,12,整体,正面
2887,,,,太假了,4,7,整体,负面
2888,,,,好用,0,2,整体,正面
2889,速度,4,6,很快,6,8,物流,正面
2889,,,,不错,0,2,整体,正面
2890,,,,还不错,9,12,整体,正面
2890,,,,喜欢,13,15,整体,正面
2891,,,,是正品,0,3,真伪,正面
2892,起泡量,0,3,少的,5,7,使用体验,中性
2892,味道,23,25,不喜欢,27,30,气味,负面
2893,活动,1,3,,,,价格,正面
2893,,,,很好用,6,9,整体,正面
2894,,,,很划算,4,7,价格,正面
2895,价钱,0,2,优惠,2,4,价格,正面
2895,,,,正品,21,23,真伪,正面
2895,,,,还不错,7,10,整体,正面
2896,,,,好用,0,2,整体,正面
2897,物流,0,2,挺快的,2,5,物流,正面
2898,,,,挺好用的,0,4,整体,正面
2898,香味,9,11,淡淡的,6,9,气味,正面
2899,快递盒,5,8,大大的,2,5,包装,中性
2899,赠品,20,22,没有,26,28,价格,负面
2900,,,,不是很白,22,26,功效,负面
2900,,,,有点干,45,48,使用体验,负面
2901,,,,挺好,17,19,整体,正面
2902,,,,非常好,0,3,整体,正面
2902,,,,很温和,4,7,使用体验,正面
2902,,,,好多了,14,17,整体,正面
2903,,,,是正品,0,3,真伪,正面
2903,,,,很好,15,17,整体,正面
2904,,,,很好,0,2,整体,正面
2904,味道,3,5,香香的,5,8,气味,正面
2905,快递,30,32,很赞,32,34,物流,正面
2905,,,,挺好的,9,12,整体,正面
2906,,,,还不错,7,10,整体,正面
2907,活动,8,10,优惠,10,12,价格,正面
2908,,,,还可以,0,3,整体,正面
2909,,,,不太好,2,5,整体,负面
2910,,,,好用,0,2,整体,正面
2910,味,3,4,好闻,4,6,气味,正面
2911,快递,0,2,太差劲了,2,6,物流,正面
2912,气味,7,9,很好闻,10,13,气味,正面
2912,,,,很好用,0,3,整体,正面
2913,,,,便宜,18,20,价格,正面
2913,,,,方便,15,17,整体,正面
2914,,,,好用,0,2,整体,正面
2915,瓶子,21,23,不错,25,27,包装,正面
